beta_1,beta_2,t_b,xi,n,givenModel,t_b_estMean,t_b_estVar,selRate_NLL,selRate_AIC,selRate_BIC,"selNum_NLL_Gev(0, 0)","selNum_NLL_Gev(0, 1)","selNum_NLL_Gev(1, 0)","selNum_NLL_Gev(1, 1)","selNum_AIC_Gev(0, 0)","selNum_AIC_Gev(0, 1)","selNum_AIC_Gev(1, 0)","selNum_AIC_Gev(1, 1)","selNum_BIC_Gev(0, 0)","selNum_BIC_Gev(0, 1)","selNum_BIC_Gev(1, 0)","selNum_BIC_Gev(1, 1)"
-1,4,0.5,0,70,"GEV(1, 1)",0.4974,0.001992375,0.985,0.446,0.226,0,15,0,985,0,554,0,446,2,772,0,226
-1,4,0.5,-0.1,70,"GEV(1, 1)",0.497557143,0.000594831,0.988,0.424,0.2,1,11,0,988,1,575,0,424,2,798,0,200
-1,4,0.5,-0.2,70,"GEV(1, 1)",0.499328571,5.57E-05,0.994,0.424,0.203,1,5,0,994,1,575,0,424,1,796,0,203
-1,4,0.5,0.1,70,"GEV(1, 1)",0.495828571,0.001619321,0.979,0.453,0.209,1,20,0,979,1,546,0,453,4,787,0,209
-1,4,0.5,0.2,70,"GEV(1, 1)",0.4944,0.001975513,0.989,0.492,0.255,0,11,0,989,1,507,0,492,1,744,0,255
-2,-1,0.5,0,70,"GEV(1, 1)",0.523785714,0.055306894,0.985,0.668,0.165,8,7,0,985,13,220,99,668,13,314,508,165
-2,-1,0.5,-0.1,70,"GEV(1, 1)",0.521828571,0.057626037,0.977,0.644,0.146,13,10,0,977,17,228,111,644,18,315,521,146
-2,-1,0.5,-0.2,70,"GEV(1, 1)",0.508971429,0.048317627,0.997,0.638,0.131,2,1,0,997,2,244,116,638,2,351,516,131
-2,-1,0.5,0.1,70,"GEV(1, 1)",0.521614286,0.049757478,0.993,0.735,0.192,4,3,0,993,4,192,69,735,4,305,499,192
-2,-1,0.5,0.2,70,"GEV(1, 1)",0.534557143,0.045809368,0.998,0.784,0.26,2,0,0,998,2,148,66,784,2,275,463,260
-2,-2,0.5,0,70,"GEV(1, 1)",0.508428571,0.009010623,0.993,0.796,0.511,4,3,0,993,4,195,5,796,4,416,69,511
-2,-2,0.5,-0.1,70,"GEV(1, 1)",0.512342857,0.010214603,0.993,0.811,0.504,5,2,0,993,6,177,6,811,6,406,84,504
-2,-2,0.5,-0.2,70,"GEV(1, 1)",0.503557143,0.005604584,0.998,0.773,0.492,2,0,0,998,2,223,2,773,2,431,75,492
-2,-2,0.5,0.1,70,"GEV(1, 1)",0.514257143,0.009415537,0.99,0.82,0.561,4,6,0,990,6,173,1,820,6,370,63,561
-2,-2,0.5,0.2,70,"GEV(1, 1)",0.513828571,0.00680292,0.99,0.843,0.627,6,4,0,990,7,150,0,843,7,327,39,627
-2,-4,0.5,0,70,"GEV(1, 1)",0.500971429,0.000346341,0.999,0.812,0.619,0,1,0,999,0,188,0,812,0,381,0,619
-2,-4,0.5,-0.1,70,"GEV(1, 1)",0.5007,2.87E-05,0.996,0.825,0.617,0,4,0,996,0,175,0,825,0,383,0,617
-2,-4,0.5,-0.2,70,"GEV(1, 1)",0.5001,1.41E-05,0.998,0.824,0.606,0,2,0,998,0,176,0,824,0,394,0,606
-2,-4,0.5,0.1,70,"GEV(1, 1)",0.501214286,4.57E-05,0.998,0.845,0.653,0,2,0,998,0,155,0,845,0,347,0,653
-2,-4,0.5,0.2,70,"GEV(1, 1)",0.501585714,0.000104733,0.997,0.867,0.671,0,3,0,997,0,133,0,867,0,329,0,671
-2,0,0,0,70,"GEV(1, 0)",NA,NA,0,0.23,0.686,3,1,0,996,4,252,230,514,10,194,686,110
-2,0,0,-0.1,70,"GEV(1, 0)",NA,NA,0,0.266,0.712,0,0,0,1000,0,272,266,462,6,212,712,70
-2,0,0,-0.2,70,"GEV(1, 0)",NA,NA,0,0.244,0.703,0,0,0,1000,1,289,244,466,6,215,703,76
-2,0,0,0.1,70,"GEV(1, 0)",NA,NA,0,0.248,0.725,0,0,0,1000,0,197,248,555,1,164,725,110
-2,0,0,0.2,70,"GEV(1, 0)",NA,NA,0,0.22,0.726,0,0,0,1000,0,158,220,622,2,140,726,132
-2,1,0.5,0,70,"GEV(1, 1)",0.488228571,0.053287374,1,0.562,0.188,0,0,0,1000,100,321,17,562,588,156,68,188
-2,1,0.5,-0.1,70,"GEV(1, 1)",0.497085714,0.054561579,1,0.49,0.129,0,0,0,1000,132,358,20,490,617,176,78,129
-2,1,0.5,-0.2,70,"GEV(1, 1)",0.503128571,0.051868816,1,0.548,0.155,0,0,0,1000,102,322,28,548,596,171,78,155
-2,1,0.5,0.1,70,"GEV(1, 1)",0.487985714,0.052439729,1,0.573,0.195,0,0,0,1000,91,323,13,573,573,165,67,195
-2,1,0.5,0.2,70,"GEV(1, 1)",0.470057143,0.046102589,1,0.633,0.227,0,0,0,1000,75,279,13,633,512,174,87,227
-2,2,0.5,0,70,"GEV(1, 1)",0.4962,0.007146584,0.999,0.873,0.645,1,0,0,999,4,122,1,873,73,274,8,645
-2,2,0.5,-0.1,70,"GEV(1, 1)",0.495471429,0.005848402,1,0.875,0.647,0,0,0,1000,1,123,1,875,55,293,5,647
-2,2,0.5,-0.2,70,"GEV(1, 1)",0.5023,0.008659083,1,0.855,0.622,0,0,0,1000,1,143,1,855,64,301,13,622
-2,2,0.5,0.1,70,"GEV(1, 1)",0.491285714,0.006193111,1,0.903,0.694,0,0,0,1000,1,96,0,903,47,255,4,694
-2,2,0.5,0.2,70,"GEV(1, 1)",0.491185714,0.005910055,1,0.928,0.765,0,0,0,1000,1,71,0,928,32,201,2,765
-2,4,0.5,0,70,"GEV(1, 1)",0.495714286,0.001820188,0.972,0.797,0.6,1,27,0,972,4,199,0,797,5,395,0,600
-2,4,0.5,-0.1,70,"GEV(1, 1)",0.499042857,7.77E-05,0.984,0.808,0.598,1,15,0,984,2,190,0,808,4,398,0,598
-2,4,0.5,-0.2,70,"GEV(1, 1)",0.499214286,0.000399987,0.987,0.809,0.629,0,13,0,987,1,190,0,809,3,368,0,629
-2,4,0.5,0.1,70,"GEV(1, 1)",0.495085714,0.001693462,0.977,0.841,0.645,0,23,0,977,3,155,1,841,5,349,1,645
-2,4,0.5,0.2,70,"GEV(1, 1)",0.497085714,0.000768602,0.992,0.864,0.692,1,7,0,992,1,135,0,864,1,307,0,692
-4,-1,0.5,0,70,"GEV(1, 1)",0.536471429,0.052491102,0.977,0.884,0.407,10,13,0,977,13,11,92,884,13,15,565,407
-4,-1,0.5,-0.1,70,"GEV(1, 1)",0.527914286,0.051387691,0.989,0.865,0.375,8,3,0,989,9,3,123,865,10,16,599,375
-4,-1,0.5,-0.2,70,"GEV(1, 1)",0.5152,0.055253193,0.995,0.885,0.388,2,3,0,995,4,1,110,885,4,7,601,388
-4,-1,0.5,0.1,70,"GEV(1, 1)",0.519285714,0.054692958,0.99,0.911,0.468,4,6,0,990,6,7,76,911,6,15,511,468
-4,-1,0.5,0.2,70,"GEV(1, 1)",0.532728571,0.04926198,0.991,0.918,0.48,1,8,0,991,1,10,71,918,1,12,507,480
-4,-2,0.5,0,70,"GEV(1, 1)",0.506871429,0.009563776,0.991,0.983,0.909,0,9,0,991,0,10,7,983,0,17,74,909
-4,-2,0.5,-0.1,70,"GEV(1, 1)",0.510885714,0.00693129,1,0.995,0.906,0,0,0,1000,0,0,5,995,0,6,88,906
-4,-2,0.5,-0.2,70,"GEV(1, 1)",0.504442857,0.007697959,1,0.992,0.901,0,0,0,1000,0,0,8,992,0,6,93,901
-4,-2,0.5,0.1,70,"GEV(1, 1)",0.519014286,0.006998721,0.999,0.993,0.946,0,1,0,999,0,3,4,993,0,8,46,946
-4,-2,0.5,0.2,70,"GEV(1, 1)",0.507557143,0.006719609,0.994,0.993,0.954,0,6,0,994,1,6,0,993,1,7,38,954
-4,-4,0.5,0,70,"GEV(1, 1)",0.501042857,3.26E-05,1,1,0.994,0,0,0,1000,0,0,0,1000,0,6,0,994
-4,-4,0.5,-0.1,70,"GEV(1, 1)",0.500685714,2.98E-05,0.999,0.999,0.992,0,1,0,999,0,1,0,999,0,8,0,992
-4,-4,0.5,-0.2,70,"GEV(1, 1)",0.500471429,2.41E-05,0.999,0.998,0.987,0,1,0,999,0,2,0,998,0,13,0,987
-4,-4,0.5,0.1,70,"GEV(1, 1)",0.501428571,4.00E-05,1,0.999,0.995,0,0,0,1000,0,1,0,999,0,5,0,995
-4,-4,0.5,0.2,70,"GEV(1, 1)",0.502114286,4.25E-05,1,0.999,0.998,0,0,0,1000,0,1,0,999,0,2,0,998
-4,0,0,0,70,"GEV(1, 0)",NA,NA,0,0.317,0.828,15,6,0,979,17,5,317,661,19,6,828,147
-4,0,0,-0.1,70,"GEV(1, 0)",NA,NA,0,0.302,0.83,21,9,0,970,24,11,302,663,24,22,830,124
-4,0,0,-0.2,70,"GEV(1, 0)",NA,NA,0,0.303,0.842,11,6,0,983,14,9,303,674,15,19,842,124
-4,0,0,0.1,70,"GEV(1, 0)",NA,NA,0,0.237,0.819,5,7,0,988,9,5,237,749,10,11,819,160
-4,0,0,0.2,70,"GEV(1, 0)",NA,NA,0,0.245,0.82,3,3,0,994,5,2,245,748,5,6,820,169
-4,1,0.5,0,70,"GEV(1, 1)",0.487714286,0.048929419,0.998,0.845,0.38,1,1,0,998,2,58,95,845,2,78,540,380
-4,1,0.5,-0.1,70,"GEV(1, 1)",0.486428571,0.052663173,0.996,0.817,0.359,1,3,0,996,2,69,112,817,3,69,569,359
-4,1,0.5,-0.2,70,"GEV(1, 1)",0.494771429,0.054521469,0.999,0.835,0.327,0,1,0,999,0,57,108,835,0,87,586,327
-4,1,0.5,0.1,70,"GEV(1, 1)",0.461814286,0.054955787,0.998,0.886,0.387,2,0,0,998,2,32,80,886,2,49,562,387
-4,1,0.5,0.2,70,"GEV(1, 1)",0.478757143,0.048751574,0.999,0.895,0.467,0,1,0,999,1,44,60,895,1,53,479,467
-4,2,0.5,0,70,"GEV(1, 1)",0.490557143,0.009138134,1,0.937,0.802,0,0,0,1000,5,57,1,937,81,83,34,802
-4,2,0.5,-0.1,70,"GEV(1, 1)",0.499014286,0.008482,1,0.92,0.793,0,0,0,1000,2,76,2,920,64,119,24,793
-4,2,0.5,-0.2,70,"GEV(1, 1)",0.500871429,0.006188082,1,0.939,0.807,0,0,0,1000,3,58,0,939,62,98,33,807
-4,2,0.5,0.1,70,"GEV(1, 1)",0.492728571,0.006847239,1,0.944,0.835,0,0,0,1000,0,56,0,944,49,97,19,835
-4,2,0.5,0.2,70,"GEV(1, 1)",0.492314286,0.004162235,0.999,0.969,0.887,1,0,0,999,1,29,1,969,32,55,26,887
-4,4,0.5,0,70,"GEV(1, 1)",0.498028571,0.000220416,0.978,0.977,0.968,0,22,0,978,5,18,0,977,11,21,0,968
-4,4,0.5,-0.1,70,"GEV(1, 1)",0.499714286,0.000581725,0.972,0.971,0.965,1,27,0,972,7,21,1,971,13,21,1,965
-4,4,0.5,-0.2,70,"GEV(1, 1)",0.501228571,0.001438296,0.981,0.98,0.976,3,16,0,981,9,11,0,980,11,13,0,976
-4,4,0.5,0.1,70,"GEV(1, 1)",0.498271429,4.71E-05,0.989,0.988,0.983,0,11,0,989,3,9,0,988,7,10,0,983
-4,4,0.5,0.2,70,"GEV(1, 1)",0.497871429,4.80E-05,0.993,0.991,0.989,0,7,0,993,2,7,0,991,3,8,0,989
0,-1,0.5,0,70,"GEV(0, 1)",0.508257143,0.011639786,0,0.607,0.601,0,0,0,1000,2,607,56,335,50,601,248,101
0,-1,0.5,-0.1,70,"GEV(0, 1)",0.507842857,0.013043574,0,0.599,0.592,0,0,0,1000,5,599,48,348,51,592,261,96
0,-1,0.5,-0.2,70,"GEV(0, 1)",0.503585714,0.012360932,0,0.587,0.597,0,0,0,1000,2,587,49,362,51,597,257,95
0,-1,0.5,0.1,70,"GEV(0, 1)",0.513028571,0.009134493,0,0.617,0.641,0,0,0,1000,3,617,47,333,32,641,231,96
0,-1,0.5,0.2,70,"GEV(0, 1)",0.5214,0.007409858,0.001,0.6,0.676,0,1,0,999,0,600,27,373,26,676,196,102
0,-2,0.5,0,70,"GEV(0, 1)",0.511142857,0.002870544,0.006,0.809,0.911,6,6,0,988,11,809,2,178,11,911,29,49
0,-2,0.5,-0.1,70,"GEV(0, 1)",0.508542857,0.003545667,0.007,0.786,0.895,7,7,0,986,12,786,4,198,13,895,37,55
0,-2,0.5,-0.2,70,"GEV(0, 1)",0.503242857,0.001590462,0.005,0.796,0.906,1,5,0,994,4,796,4,196,4,906,42,48
0,-2,0.5,0.1,70,"GEV(0, 1)",0.508414286,0.001767498,0.003,0.789,0.934,3,3,0,994,6,789,1,204,6,934,15,45
0,-2,0.5,0.2,70,"GEV(0, 1)",0.5089,0.000921916,0.002,0.777,0.913,1,2,0,997,2,777,0,221,2,913,22,63
0,-4,0.5,0,70,"GEV(0, 1)",0.500114286,0.000556462,0.002,0.833,0.956,0,2,0,998,0,833,0,167,0,956,0,44
0,-4,0.5,-0.1,70,"GEV(0, 1)",0.499914286,0.000237781,0.002,0.824,0.945,0,2,0,998,0,824,0,176,0,945,0,55
0,-4,0.5,-0.2,70,"GEV(0, 1)",0.5003,1.89E-05,0.001,0.832,0.949,0,1,0,999,0,832,0,168,0,949,0,51
0,-4,0.5,0.1,70,"GEV(0, 1)",0.500971429,7.46E-05,0.001,0.841,0.952,0,1,0,999,0,841,0,159,0,952,0,48
0,-4,0.5,0.2,70,"GEV(0, 1)",0.5001,0.000770761,0.003,0.822,0.948,0,3,0,997,0,822,0,178,0,948,0,52
0,0,0,0,70,"GEV(0, 0)",NA,NA,0,0.35,0.858,0,1,0,999,350,355,13,282,858,93,28,21
0,0,0,-0.1,70,"GEV(0, 0)",NA,NA,0,0.355,0.86,0,0,0,1000,355,335,25,285,860,83,33,24
0,0,0,-0.2,70,"GEV(0, 0)",NA,NA,0,0.355,0.874,0,0,0,1000,355,323,13,309,874,70,30,26
0,0,0,0.1,70,"GEV(0, 0)",NA,NA,0,0.303,0.827,0,0,0,1000,303,408,20,269,827,112,35,26
0,0,0,0.2,70,"GEV(0, 0)",NA,NA,0,0.319,0.838,0,0,0,1000,319,368,19,294,838,97,24,41
0,1,0.5,0,70,"GEV(0, 1)",0.488,0.00921542,0,0.567,0.606,0,0,0,1000,1,567,41,391,47,606,244,103
0,1,0.5,-0.1,70,"GEV(0, 1)",0.4927,0.012988065,0,0.598,0.592,0,0,0,1000,2,598,53,347,53,592,249,106
0,1,0.5,-0.2,70,"GEV(0, 1)",0.502185714,0.012281994,0,0.611,0.602,0,0,0,1000,3,611,52,334,40,602,276,82
0,1,0.5,0.1,70,"GEV(0, 1)",0.481857143,0.010628812,0,0.604,0.639,0,0,0,1000,1,604,41,354,41,639,219,101
0,1,0.5,0.2,70,"GEV(0, 1)",0.482185714,0.006914668,0.001,0.607,0.668,0,1,0,999,0,607,37,356,20,668,205,107
0,2,0.5,0,70,"GEV(0, 1)",0.494128571,0.000840857,0.015,0.799,0.91,0,15,0,985,5,799,1,195,9,910,26,55
0,2,0.5,-0.1,70,"GEV(0, 1)",0.495942857,0.00122599,0.016,0.797,0.906,0,16,1,983,5,797,5,193,9,906,44,41
0,2,0.5,-0.2,70,"GEV(0, 1)",0.500871429,0.002001855,0.007,0.807,0.915,0,7,0,993,2,807,6,185,5,915,34,46
0,2,0.5,0.1,70,"GEV(0, 1)",0.495457143,0.000915788,0.012,0.791,0.901,2,12,0,986,6,791,2,201,12,901,35,52
0,2,0.5,0.2,70,"GEV(0, 1)",0.492357143,0.000401784,0.003,0.796,0.926,0,3,0,997,0,796,2,202,1,926,22,51
0,4,0.5,0,70,"GEV(0, 1)",0.499557143,0.002205887,0.01,0.797,0.946,0,10,0,990,0,797,0,203,0,946,0,54
0,4,0.5,-0.1,70,"GEV(0, 1)",0.499285714,0.000579661,0.011,0.812,0.941,0,11,0,989,0,812,0,188,0,941,0,59
0,4,0.5,-0.2,70,"GEV(0, 1)",0.499742857,2.16E-05,0.011,0.814,0.929,0,11,0,989,0,814,0,186,0,929,0,71
0,4,0.5,0.1,70,"GEV(0, 1)",0.5003,0.00343702,0.016,0.818,0.937,0,16,0,984,0,818,0,182,1,937,0,62
0,4,0.5,0.2,70,"GEV(0, 1)",0.497271429,0.002843766,0.013,0.801,0.942,0,13,0,987,0,801,0,199,1,942,0,57
1,-1,0.5,0,70,"GEV(1, 1)",0.5183,0.054349868,1,0.583,0.174,0,0,0,1000,130,268,19,583,603,172,51,174
1,-1,0.5,-0.1,70,"GEV(1, 1)",0.519857143,0.053172744,1,0.6,0.164,0,0,0,1000,111,277,12,600,610,170,56,164
1,-1,0.5,-0.2,70,"GEV(1, 1)",0.513685714,0.049957352,1,0.597,0.161,0,0,0,1000,120,271,12,597,622,173,44,161
1,-1,0.5,0.1,70,"GEV(1, 1)",0.515628571,0.054721898,1,0.619,0.173,0,0,0,1000,94,274,13,619,565,213,49,173
1,-1,0.5,0.2,70,"GEV(1, 1)",0.5216,0.04940652,1,0.652,0.218,0,0,0,1000,97,243,8,652,549,183,50,218
1,-2,0.5,0,70,"GEV(1, 1)",0.509042857,0.007102676,0.997,0.476,0.224,1,2,0,997,1,522,1,476,2,763,11,224
1,-2,0.5,-0.1,70,"GEV(1, 1)",0.500314286,0.008208109,0.999,0.496,0.252,1,0,0,999,1,503,0,496,1,731,16,252
1,-2,0.5,-0.2,70,"GEV(1, 1)",0.504871429,0.008029809,0.996,0.468,0.213,0,4,0,996,0,526,6,468,2,766,19,213
1,-2,0.5,0.1,70,"GEV(1, 1)",0.515571429,0.005434802,0.998,0.491,0.244,1,1,0,998,2,506,1,491,3,744,9,244
1,-2,0.5,0.2,70,"GEV(1, 1)",0.5086,0.004850482,1,0.524,0.264,0,0,0,1000,0,475,1,524,0,728,8,264
1,-4,0.5,0,70,"GEV(1, 1)",0.501657143,0.001485678,0.992,0.434,0.208,2,6,0,992,3,563,0,434,3,789,0,208
1,-4,0.5,-0.1,70,"GEV(1, 1)",0.500785714,0.00065657,0.996,0.444,0.21,2,2,0,996,2,554,0,444,2,788,0,210
1,-4,0.5,-0.2,70,"GEV(1, 1)",0.500614286,0.000251098,0.999,0.459,0.209,1,0,0,999,1,540,0,459,1,790,0,209
1,-4,0.5,0.1,70,"GEV(1, 1)",0.4991,0.001769327,0.991,0.443,0.22,1,8,0,991,2,555,0,443,2,778,0,220
1,-4,0.5,0.2,70,"GEV(1, 1)",0.501042857,0.000856708,0.994,0.493,0.264,1,5,0,994,1,506,0,493,1,735,0,264
1,0,0,0,70,"GEV(1, 0)",NA,NA,0,0.11,0.365,0,0,0,1000,42,498,110,350,292,291,365,52
1,0,0,-0.1,70,"GEV(1, 0)",NA,NA,0,0.127,0.376,1,0,0,999,48,504,127,321,313,262,376,49
1,0,0,-0.2,70,"GEV(1, 0)",NA,NA,0,0.106,0.386,0,0,0,1000,47,504,106,343,322,251,386,41
1,0,0,0.1,70,"GEV(1, 0)",NA,NA,0,0.113,0.407,0,1,0,999,39,455,113,393,270,263,407,60
1,0,0,0.2,70,"GEV(1, 0)",NA,NA,0,0.115,0.464,0,0,0,1000,27,437,115,421,217,252,464,67
1,1,0.5,0,70,"GEV(1, 1)",0.489928571,0.052800142,0.997,0.382,0.087,0,3,0,997,0,523,95,382,0,532,381,87
1,1,0.5,-0.1,70,"GEV(1, 1)",0.493185714,0.050629705,0.999,0.341,0.075,0,1,0,999,0,561,98,341,0,560,365,75
1,1,0.5,-0.2,70,"GEV(1, 1)",0.5059,0.055460855,0.997,0.34,0.069,1,2,0,997,1,550,109,340,2,551,378,69
1,1,0.5,0.1,70,"GEV(1, 1)",0.468628571,0.046325016,0.998,0.379,0.074,0,2,0,998,1,542,78,379,1,583,342,74
1,1,0.5,0.2,70,"GEV(1, 1)",0.467942857,0.048139663,1,0.445,0.108,0,0,0,1000,0,506,49,445,0,570,322,108
1,2,0.5,0,70,"GEV(1, 1)",0.489914286,0.008008328,0.972,0.414,0.131,1,27,0,972,7,571,8,414,10,795,64,131
1,2,0.5,-0.1,70,"GEV(1, 1)",0.498871429,0.00948515,0.971,0.387,0.123,0,29,0,971,7,603,3,387,9,804,64,123
1,2,0.5,-0.2,70,"GEV(1, 1)",0.500514286,0.00741654,0.989,0.377,0.13,0,11,0,989,2,620,1,377,5,794,71,130
1,2,0.5,0.1,70,"GEV(1, 1)",0.4924,0.007640493,0.982,0.423,0.149,0,18,0,982,4,573,0,423,5,790,56,149
1,2,0.5,0.2,70,"GEV(1, 1)",0.491442857,0.006347613,0.988,0.465,0.196,0,12,0,988,2,529,4,465,3,755,46,196
1,4,0.5,0,70,"GEV(1, 1)",0.497314286,0.000882649,0.993,0.435,0.209,0,7,0,993,0,565,0,435,0,791,0,209
1,4,0.5,-0.1,70,"GEV(1, 1)",0.499385714,2.23E-05,0.993,0.391,0.183,0,7,0,993,0,609,0,391,0,817,0,183
1,4,0.5,-0.2,70,"GEV(1, 1)",0.499671429,5.57E-05,0.964,0.424,0.213,0,36,0,964,0,576,0,424,0,787,0,213
1,4,0.5,0.1,70,"GEV(1, 1)",0.4969,0.000888217,0.997,0.472,0.245,0,3,0,997,0,527,1,472,0,754,1,245
1,4,0.5,0.2,70,"GEV(1, 1)",0.498085714,0.000922564,0.992,0.508,0.258,0,8,0,992,0,491,1,508,0,741,1,258
2,-1,0.5,0,70,"GEV(1, 1)",0.513042857,0.052181862,1,0.554,0.191,0,0,0,1000,101,325,20,554,560,185,64,191
2,-1,0.5,-0.1,70,"GEV(1, 1)",0.507442857,0.052306094,1,0.551,0.193,0,0,0,1000,122,307,20,551,571,163,73,193
2,-1,0.5,-0.2,70,"GEV(1, 1)",0.517057143,0.05092406,1,0.523,0.169,0,0,0,1000,114,349,14,523,580,187,64,169
2,-1,0.5,0.1,70,"GEV(1, 1)",0.509742857,0.051278396,1,0.569,0.214,0,0,0,1000,79,334,18,569,525,189,72,214
2,-1,0.5,0.2,70,"GEV(1, 1)",0.525042857,0.049691731,1,0.62,0.214,0,0,0,1000,59,304,17,620,517,181,88,214
2,-2,0.5,0,70,"GEV(1, 1)",0.504414286,0.006678417,0.999,0.897,0.641,0,1,0,999,3,99,1,897,76,279,4,641
2,-2,0.5,-0.1,70,"GEV(1, 1)",0.507171429,0.008828011,1,0.862,0.623,0,0,0,1000,3,132,3,862,70,297,10,623
2,-2,0.5,-0.2,70,"GEV(1, 1)",0.502714286,0.007101367,1,0.865,0.64,0,0,0,1000,1,134,0,865,64,289,7,640
2,-2,0.5,0.1,70,"GEV(1, 1)",0.508585714,0.00790991,1,0.893,0.694,0,0,0,1000,0,105,2,893,48,250,8,694
2,-2,0.5,0.2,70,"GEV(1, 1)",0.510214286,0.005374717,1,0.909,0.732,0,0,0,1000,3,88,0,909,49,217,2,732
2,-4,0.5,0,70,"GEV(1, 1)",0.505714286,0.004288779,0.979,0.814,0.621,9,12,0,979,14,172,0,814,14,365,0,621
2,-4,0.5,-0.1,70,"GEV(1, 1)",0.5063,0.002498523,0.987,0.813,0.599,7,6,0,987,10,177,0,813,10,391,0,599
2,-4,0.5,-0.2,70,"GEV(1, 1)",0.501142857,0.00044567,0.998,0.825,0.622,0,2,0,998,2,173,0,825,2,376,0,622
2,-4,0.5,0.1,70,"GEV(1, 1)",0.501642857,0.002865677,0.983,0.842,0.654,5,12,0,983,6,152,0,842,6,340,0,654
2,-4,0.5,0.2,70,"GEV(1, 1)",0.503357143,0.001936585,0.988,0.866,0.703,3,9,0,988,4,130,0,866,5,292,0,703
2,0,0,0,70,"GEV(1, 0)",NA,NA,0,0.217,0.725,0,0,0,1000,0,235,217,548,3,180,725,92
2,0,0,-0.1,70,"GEV(1, 0)",NA,NA,0,0.244,0.708,0,1,0,999,0,277,244,479,6,200,708,86
2,0,0,-0.2,70,"GEV(1, 0)",NA,NA,0,0.237,0.689,0,0,0,1000,0,271,237,492,7,200,689,104
2,0,0,0.1,70,"GEV(1, 0)",NA,NA,0,0.248,0.718,0,0,0,1000,0,221,248,531,5,173,718,104
2,0,0,0.2,70,"GEV(1, 0)",NA,NA,0,0.216,0.723,0,0,0,1000,0,197,216,587,4,149,723,124
2,1,0.5,0,70,"GEV(1, 1)",0.498514286,0.051184896,0.973,0.671,0.163,0,27,0,973,8,216,105,671,12,326,499,163
2,1,0.5,-0.1,70,"GEV(1, 1)",0.484628571,0.054594232,0.974,0.621,0.136,0,26,0,974,7,249,123,621,15,332,517,136
2,1,0.5,-0.2,70,"GEV(1, 1)",0.490314286,0.047438115,0.985,0.66,0.135,0,15,0,985,0,240,100,660,0,361,504,135
2,1,0.5,0.1,70,"GEV(1, 1)",0.471957143,0.048535399,0.99,0.717,0.2,0,10,0,990,3,189,91,717,5,300,495,200
2,1,0.5,0.2,70,"GEV(1, 1)",0.460428571,0.046901003,0.999,0.786,0.248,0,1,0,999,0,143,71,786,0,272,480,248
2,2,0.5,0,70,"GEV(1, 1)",0.488385714,0.007277488,0.98,0.805,0.494,1,19,0,980,3,190,2,805,5,431,70,494
2,2,0.5,-0.1,70,"GEV(1, 1)",0.496514286,0.008106977,0.988,0.769,0.478,1,11,0,988,2,225,4,769,4,435,83,478
2,2,0.5,-0.2,70,"GEV(1, 1)",0.497057143,0.007682287,0.994,0.806,0.518,1,5,0,994,5,181,8,806,5,396,81,518
2,2,0.5,0.1,70,"GEV(1, 1)",0.492685714,0.009547477,0.976,0.803,0.556,2,22,0,976,4,188,5,803,7,381,56,556
2,2,0.5,0.2,70,"GEV(1, 1)",0.489285714,0.00614727,0.989,0.855,0.629,0,11,0,989,1,143,1,855,2,324,45,629
2,4,0.5,0,70,"GEV(1, 1)",0.498028571,0.000283744,0.996,0.828,0.623,0,4,0,996,0,172,0,828,0,377,0,623
2,4,0.5,-0.1,70,"GEV(1, 1)",0.499957143,2.47E-05,0.994,0.8,0.583,0,6,0,994,0,200,0,800,0,417,0,583
2,4,0.5,-0.2,70,"GEV(1, 1)",0.499871429,3.33E-05,0.976,0.8,0.602,0,24,0,976,0,200,0,800,0,398,0,602
2,4,0.5,0.1,70,"GEV(1, 1)",0.499857143,0.001035709,0.996,0.849,0.649,0,4,0,996,0,151,0,849,0,350,1,649
2,4,0.5,0.2,70,"GEV(1, 1)",0.499328571,0.001767643,0.998,0.867,0.683,0,2,0,998,0,130,3,867,0,311,6,683
4,-1,0.5,0,70,"GEV(1, 1)",0.530428571,0.052063308,0.998,0.855,0.376,1,1,0,998,1,41,103,855,3,82,539,376
4,-1,0.5,-0.1,70,"GEV(1, 1)",0.521857143,0.052321934,0.997,0.815,0.342,0,3,0,997,0,68,117,815,0,85,573,342
4,-1,0.5,-0.2,70,"GEV(1, 1)",0.515342857,0.050372112,0.999,0.834,0.355,0,1,0,999,0,61,105,834,0,97,548,355
4,-1,0.5,0.1,70,"GEV(1, 1)",0.525971429,0.047502784,1,0.848,0.389,0,0,0,1000,0,42,110,848,0,69,542,389
4,-1,0.5,0.2,70,"GEV(1, 1)",0.528814286,0.051863029,1,0.889,0.427,0,0,0,1000,0,33,78,889,0,49,524,427
4,-2,0.5,0,70,"GEV(1, 1)",0.5084,0.00795944,1,0.925,0.794,0,0,0,1000,1,70,4,925,74,101,31,794
4,-2,0.5,-0.1,70,"GEV(1, 1)",0.512228571,0.008145955,1,0.924,0.796,0,0,0,1000,2,74,0,924,62,110,32,796
4,-2,0.5,-0.2,70,"GEV(1, 1)",0.505771429,0.00934665,0.999,0.903,0.771,0,1,0,999,2,92,3,903,76,123,30,771
4,-2,0.5,0.1,70,"GEV(1, 1)",0.514242857,0.006835609,1,0.956,0.847,0,0,0,1000,2,42,0,956,51,82,20,847
